brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,product_name,slug
acer,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),46990,63.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer Aspire 5 A515-57 NX.K3JSI.006 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),acer-aspire-5-a515-57-nx-k3jsi-006-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-home
lenovo,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),107911,75.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo LOQ 15APH8 82XT004KIN Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),lenovo-loq-15aph8-82xt004kin-gaming-laptop-amd-ryzen-7-7840hs-16gb-512gb-ssd-win11-8gb-graph
lenovo,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51894,65.0,amd,ryzen 5,4,8,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-gen-6-82k2028qin-laptop-amd-ryzen-5-5500h-8gb-512gb-ssd-win11-home-4gb-graph
asus,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),30199,44.0,intel,celeron,2,2,8,hdd,128,no secondary storage,0,intel,integrated,True,14.0,1920,1080,chrome,1,Asus Chromebook CX1400FKA-EC0168 Laptop (Celeron N4500/ 8GB/ 128GB eMMC/ Chrome OS),asus-chromebook-cx1400fka-ec0168-laptop-celeron-n4500-8gb-128gb-emmc-chrome-os
avita,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),20999,43.0,intel,celeron,2,2,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Avita Pura S102 Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),avita-pura-s102-laptop-celeron-n4020-8gb-512gb-ssd-win11-home
apple,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 512GB SSD/ macOS),169900,51.0,apple,m3,8,8,8,ssd,512,no secondary storage,0,apple,apple,False,14.2,3024,1964,mac,1,Apple MacBook Pro 14 2023 Laptop (Apple M3/ 8GB/ 512GB SSD/ macOS),apple-macbook-pro-14-2023-laptop-apple-m3-8gb-512gb-ssd-macos
hp,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),155299,70.0,intel,core i7,10,12,16,ssd,512,no secondary storage,0,intel,integrated,True,13.5,3000,2000,windows,1,HP Spectre x360 14-ef2036TU Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),hp-spectre-x360-14-ef2036tu-laptop-13th-gen-core-i7-16gb-512gb-ssd-win11-home
hp,HP Omen 16-xd0005AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),111943,78.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-xd0005AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),hp-omen-16-xd0005ax-gaming-laptop-amd-ryzen-7-7840hs-16gb-1tb-ssd-win11-6gb-graph
hp,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),76599,69.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1,HP ProBook 440 G9 821M3PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),hp-probook-440-g9-821m3pa-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11
hp,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40990,57.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 15s-FR5012TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),hp-15s-fr5012tu-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11-home
acer,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),46490,63.0,intel,core i5,4,8,8,ssd,1024,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Acer Aspire Lite AL15-51 15 2023 Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win11),acer-aspire-lite-al15-51-15-2023-laptop-11th-gen-core-i5-8gb-1tb-ssd-win11
lenovo,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),46990,57.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,3,Lenovo S14 Gen 3 82TW000VIH Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),lenovo-s14-gen-3-82tw000vih-laptop-12th-gen-core-i5-8gb-512gb-ssd-dos
hp,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99470,77.0,intel,core i7,10,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP Victus 15-fa1134TX Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-victus-15-fa1134tx-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-home-6gb-graph
lenovo,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),359095,86.0,intel,core i9,24,32,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),lenovo-legion-pro-7-82wq007uin-gaming-laptop-13th-gen-core-i9-32gb-1tb-ssd-win11-16gb-graph
microsoft,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),79990,58.0,intel,core i5,10,12,8,ssd,256,no secondary storage,0,intel,integrated,True,12.4,1536,1024,windows,1,Microsoft Surface Laptop Go 3 XK1-00045 (12th Gen Core i5/ 8GB RAM/ 256 GB SSD/ Win 11),microsoft-surface-laptop-go-3-xk1-00045-12th-gen-core-i5-8gb-ram-256-gb-ssd-win-11
acer,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),56990,56.0,intel,core i5,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1200,windows,1,Acer Aspire 5 A514-56M NX.KH6SI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),acer-aspire-5-a514-56m-nx-kh6si-001-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home
acer,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),39800,62.0,amd,ryzen 5,6,12,16,ssd,1024,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Acer Aspire Lite AL15-41 Laptop (AMD Ryzen 5 5500U/ 16GB/ 1TB SSD/ Win11),acer-aspire-lite-al15-41-laptop-amd-ryzen-5-5500u-16gb-1tb-ssd-win11
dell,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),88990,64.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Dell Inspiron 7430 IC7430MH5K0M01ORS1 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),dell-inspiron-7430-ic7430mh5k0m01ors1-laptop-13th-gen-core-i5-8gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55190,70.0,intel,core i5,4,8,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-82k101ljin-laptop-11th-gen-core-i5-16gb-512gb-ssd-win11-home-4gb-graph
hp,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),112990,76.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-XD0007ax Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),hp-omen-16-xd0007ax-gaming-laptop-amd-ryzen-7-7840hs-16gb-1tb-ssd-win11-6gb-graph
asus,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),86500,67.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Vivobook Pro 15 OLED M6500QC-LK751WS Laptop (Ryzen 7 5800HS/ 16GB/ 1TB SSD/ Win11/ 4GB Graph),asus-vivobook-pro-15-oled-m6500qc-lk751ws-laptop-ryzen-7-5800hs-16gb-1tb-ssd-win11-4gb-graph
msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),199990,80.0,intel,core i7,16,24,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,MSI Vector GP68 HX 13VG-214IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),msi-vector-gp68-hx-13vg-214in-gaming-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-8gb-graph
dell,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),105490,75.0,intel,core i7,14,20,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Dell G15-5530 15 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),dell-g15-5530-15-2023-gaming-laptop-13th-gen-core-i7-16gb-1tb-ssd-win11-6gb-graph
lenovo,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),61990,69.0,amd,ryzen 5,6,12,16,ssd,512,no secondary storage,0,amd,integrated,True,14.0,1920,1200,windows,1,Lenovo IdeaPad Flex 5 82R9008FIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),lenovo-ideapad-flex-5-82r9008fin-laptop-amd-ryzen-5-5500u-16gb-512gb-ssd-win11-home
asus,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),47550,58.0,amd,ryzen 5,4,8,8,ssd,512,no secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,Asus Vivobook Go 14 E1404FA-NK547WS Laptop (Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11),asus-vivobook-go-14-e1404fa-nk547ws-laptop-ryzen-5-7520u-8gb-512gb-ssd-win11
asus,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),64990,65.0,amd,ryzen 5,6,12,16,ssd,1024,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus Vivobook 15X OLED M3504YA-LK552WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 1TB SSD/ Win11 Home),asus-vivobook-15x-oled-m3504ya-lk552ws-laptop-amd-ryzen-5-7530u-16gb-1tb-ssd-win11-home
lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),49499,54.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,14.0,1920,1080,dos,3,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ DOS),lenovo-thinkpad-l14-gen-2-20x1s10v00-laptop-11th-gen-core-i3-8gb-512gb-ssd-dos
lenovo,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),36990,53.0,amd,ryzen 5,4,8,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo V15 G4 Laptop (AMD Ryzen 5 7520U/ 8GB/ 512GB SSD/ Win11 Home),lenovo-v15-g4-laptop-amd-ryzen-5-7520u-8gb-512gb-ssd-win11-home
hp,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),90999,72.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP Omen 16-k0789TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),hp-omen-16-k0789tx-gaming-laptop-12th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graph
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),34590,57.0,intel,core i3,6,8,8,ssd,256,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),lenovo-ideapad-3-15iau7-82rk00wxin-laptop-12th-gen-core-i3-8gb-256gb-ssd-win11-home
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),32490,56.0,amd,ryzen 3,4,8,8,ssd,512,no secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop (AMD Ryzen 3 7320U / 8GB/ 512GB SSD/ Win11 Home),lenovo-ideapad-1-15amn7-82vg00erin-laptop-amd-ryzen-3-7320u-8gb-512gb-ssd-win11-home
asus,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),99111,69.0,intel,core i5,12,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus Vivobook 16X K3605VU-MB541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),asus-vivobook-16x-k3605vu-mb541ws-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-home-6gb-graph
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),55700,69.0,intel,core i5,4,8,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-15ihu6-82k101r9in-laptop-11th-gen-core-i5-8gb-512gb-ssd-win11-home-4gb-graph
hp,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),35900,60.0,intel,core i3,6,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,HP 250 G9 7M657PA Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),hp-250-g9-7m657pa-laptop-12th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),70190,67.0,amd,ryzen 7,8,16,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop (AMD Ryzen 7 6800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-82sb00v5in-laptop-amd-ryzen-7-6800h-8gb-512gb-ssd-win11-home-4gb-graph
lenovo,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),92190,75.0,intel,core i5,12,16,16,ssd,1024,no secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,Lenovo Yoga 7 82YL0095IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),lenovo-yoga-7-82yl0095in-laptop-13th-gen-core-i5-16gb-1tb-ssd-win11-home
asus,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),27990,45.0,intel,celeron,2,2,8,ssd,256,no secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus Vivobook Go 14 E410KA-EK013W Laptop (Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),asus-vivobook-go-14-e410ka-ek013w-laptop-celeron-n4500-8gb-256gb-ssd-win11-home
asus,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),79970,63.0,amd,ryzen 7,8,16,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus Vivobook Pro 15 OLED M6500QC-LK741WS Laptop (Ryzen 7 5800HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),asus-vivobook-pro-15-oled-m6500qc-lk741ws-laptop-ryzen-7-5800hs-16gb-512gb-ssd-win11-4gb-graph
acer,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),23990,38.0,intel,celeron,2,2,8,ssd,64,no secondary storage,0,intel,integrated,False,14.0,1080,1920,chrome,1,Acer Chromebook CB314-3H NX.K04SI.008 Laptop (Intel Celeron N4500/ 8GB/ 64GB SSD/ Chrome OS),acer-chromebook-cb314-3h-nx-k04si-008-laptop-intel-celeron-n4500-8gb-64gb-ssd-chrome-os
dell,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),51487,58.0,intel,core i3,2,4,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell Inspiron 3520 IN3520KTMFJS01ORS1 Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11),dell-inspiron-3520-in3520ktmfjs01ors1-laptop-11th-gen-core-i3-8gb-512gb-ssd-win11
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),51990,63.0,amd,ryzen 5,4,8,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop (AMD Ryzen 5 5500H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),lenovo-ideapad-gaming-3-15ach6-82k20289in-laptop-amd-ryzen-5-5500h-8gb-512gb-ssd-win11-home-4gb-graph
dell,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),56990,57.0,intel,core i3,6,8,8,ssd,256,no secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Dell Inspiron 7430 2 in 1 2023 Laptop (13th Gen Core i3/ 8GB/ 256GB SSD/ Win11),dell-inspiron-7430-2-in-1-2023-laptop-13th-gen-core-i3-8gb-256gb-ssd-win11
hp,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),342500,88.0,intel,core i9,24,32,32,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,2560,1440,windows,1,HP Omen 17-ck2011TX Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),hp-omen-17-ck2011tx-gaming-laptop-13th-gen-core-i9-32gb-1tb-ssd-win11-16gb-graph
zebronics,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),39990,66.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Zebronics Pro Series Z ZEB-NBC 4S 2023 Laptop (12th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),zebronics-pro-series-z-zeb-nbc-4s-2023-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-home
zebronics,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),32990,60.0,intel,core i5,4,8,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Zebronics ZEB-NBC 2S 2023 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),zebronics-zeb-nbc-2s-2023-laptop-11th-gen-core-i5-8gb-512gb-ssd-win11-home
primebook,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),12990,31.0,other,other,8,0,4,hdd,64,no secondary storage,0,arm,integrated,False,11.6,1366,768,other,1,Primebook PBMTWIFI11064 Wi-Fi Laptop (MediaTek MT8183/ 4GB/ 64B eMMC/ Prime OS),primebook-pbmtwifi11064-wi-fi-laptop-mediatek-mt8183-4gb-64b-emmc-prime-os
acer,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),63999,65.0,intel,core i5,8,12,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Aspire 5 A515-58GM 15 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graphics),acer-aspire-5-a515-58gm-15-2023-gaming-laptop-13th-gen-core-i5-16gb-512gb-ssd-win11-4gb-graphics
acer,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),65990,62.0,intel,core i5,8,12,8,ssd,512,no secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer Nitro V ANV15-51 NH.QNASI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),acer-nitro-v-anv15-51-nh-qnasi-001-gaming-laptop-13th-gen-core-i5-8gb-512gb-ssd-win11-4gb-graph
ultimus,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),16490,47.0,intel,celeron,2,2,8,ssd,256,no secondary storage,0,intel,integrated,False,14.1,1366,768,windows,1,Ultimus Lite NU14U4INC54BN-CS Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),ultimus-lite-nu14u4inc54bn-cs-laptop-celeron-n4020-8gb-256gb-ssd-win11-home
hp,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53190,62.0,intel,core i5,10,12,8,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 15s-fy5007TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),hp-15s-fy5007tu-laptop-12th-gen-core-i5-8gb-512gb-ssd-win11-home
zebronics,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),50990,72.0,intel,core i7,10,12,16,ssd,512,no secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Zebronics ZEB-NBC 5S Laptop (12th Gen Core i7 / 16GB/ 512GB SSD/ Win11 Home),zebronics-zeb-nbc-5s-laptop-12th-gen-core-i7-16gb-512gb-ssd-win11-home
hp,HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),92590,70.0,amd,ryzen 7,8,16,16,ssd,1024,no secondary storage,0,amd,integrated,False,14.0,2880,1800,windows,1,HP Pavilion Plus 14-ey0789AU Laptop (AMD Ryzen 7 7840H/ 16GB/ 1TB SSD/ Win 11),hp-pavilion-plus-14-ey0789au-laptop-amd-ryzen-7-7840h-16gb-1tb-ssd-win-11
hp,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),259499,85.0,intel,core i7,16,24,16,ssd,1024,no secondary storage,0,nvidia,dedicated,False,17.3,2560,1440,windows,1,HP Omen 17-ck2008AX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 1TB SSD/ Win 11/ 12GB Graphics),hp-omen-17-ck2008ax-gaming-laptop-13th-gen-core-i7-16-gb-ram-1tb-ssd-win-11-12gb-graphics
hp,HP Omen 16-u0024TX Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),292999,88.0,intel,core i9,24,32,32,ssd,2048,no secondary storage,0,nvidia,dedicated,False,16.1,2560,1600,windows,1,HP Omen 16-u0024TX Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),hp-omen-16-u0024tx-gaming-laptop-13th-gen-core-i9-32gb-2tb-ssd-win11-home-8gb-graph
hp,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),165999,79.0,intel,core i7,16,24,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,17.3,1920,1080,windows,1,HP Omen 17-cm2002TX Gaming Laptop (13th Gen Core i7/ 16 GB RAM/ 512 GB SSD/ Win 11/ 8 GB Graphics),hp-omen-17-cm2002tx-gaming-laptop-13th-gen-core-i7-16-gb-ram-512-gb-ssd-win-11-8-gb-graphics
hp,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),168500,78.0,intel,core i7,16,24,16,ssd,512,no secondary storage,0,nvidia,dedicated,False,16.1,2560,1600,windows,1,HP Omen 16-u0022TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),hp-omen-16-u0022tx-gaming-laptop-13th-gen-core-i7-16gb-512gb-ssd-win11-home-6gb-graph
